order_id,pizza_id,quantity,order_date,order_time,pizza_type_id,pizza_size,price,name,category,ingredients
18585,pizza_mushroom_s,2,2025-07-07,16:06:38,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18585,pizza_bbq_chicken_xl,1,2025-07-07,16:06:38,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18585,pizza_bbq_chicken_m,3,2025-07-07,16:06:38,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18585,pizza_margherita_s,3,2025-07-07,16:06:38,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18586,pizza_pepperoni_l,1,2025-02-05,14:27:53,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18586,pizza_spinach_feta_m,1,2025-02-05,14:27:53,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18586,pizza_veggie_l,3,2025-02-05,14:27:53,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18587,pizza_veggie_l,3,2025-11-03,21:40:48,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18587,pizza_veggie_xl,3,2025-11-03,21:40:48,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18588,pizza_veggie_s,3,2025-08-16,17:12:35,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18588,pizza_pepperoni_l,3,2025-08-16,17:12:35,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18588,pizza_bbq_chicken_l,3,2025-08-16,17:12:35,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18588,pizza_meat_lovers_l,2,2025-08-16,17:12:35,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18589,pizza_spinach_feta_l,2,2025-01-15,16:25:20,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18590,pizza_veggie_s,1,2025-09-23,04:55:44,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18591,pizza_meat_lovers_xl,2,2025-03-04,19:08:43,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18591,pizza_mushroom_m,3,2025-03-04,19:08:43,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18592,pizza_buffalo_chicken_s,1,2025-11-01,11:06:04,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18593,pizza_buffalo_chicken_s,2,2025-03-05,17:49:18,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18593,pizza_meat_lovers_m,2,2025-03-05,17:49:18,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18593,pizza_veggie_s,2,2025-03-05,17:49:18,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18593,pizza_meat_lovers_l,3,2025-03-05,17:49:18,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18593,pizza_margherita_xl,3,2025-03-05,17:49:18,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18594,pizza_pepperoni_s,1,2025-08-24,06:21:01,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18594,pizza_bbq_chicken_m,1,2025-08-24,06:21:01,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18594,pizza_buffalo_chicken_l,1,2025-08-24,06:21:01,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18594,pizza_veggie_xl,1,2025-08-24,06:21:01,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18595,pizza_pepperoni_s,2,2025-08-16,09:43:03,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18595,pizza_pepperoni_s,2,2025-08-16,09:43:03,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18595,pizza_margherita_s,1,2025-08-16,09:43:03,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18596,pizza_margherita_s,1,2025-06-28,12:45:44,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18596,pizza_spinach_feta_m,3,2025-06-28,12:45:44,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18596,pizza_margherita_l,1,2025-06-28,12:45:44,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18597,pizza_buffalo_chicken_s,1,2025-02-06,13:35:10,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18597,pizza_spinach_feta_xl,1,2025-02-06,13:35:10,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18597,pizza_meat_lovers_xl,2,2025-02-06,13:35:10,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18598,pizza_bbq_chicken_m,2,2025-12-17,06:28:33,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18599,pizza_bbq_chicken_m,1,2025-08-23,20:43:53,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18599,pizza_bbq_chicken_s,2,2025-08-23,20:43:53,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18599,pizza_spinach_feta_s,1,2025-08-23,20:43:53,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18600,pizza_bbq_chicken_xl,1,2025-10-13,13:54:25,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18600,pizza_mushroom_l,1,2025-10-13,13:54:25,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18600,pizza_veggie_xl,1,2025-10-13,13:54:25,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18600,pizza_spinach_feta_l,3,2025-10-13,13:54:25,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18601,pizza_supreme_xl,2,2025-04-28,17:37:55,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18601,pizza_mushroom_l,2,2025-04-28,17:37:55,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18601,pizza_spinach_feta_xl,2,2025-04-28,17:37:55,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18601,pizza_hawaiian_m,2,2025-04-28,17:37:55,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18601,pizza_hawaiian_m,3,2025-04-28,17:37:55,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18602,pizza_buffalo_chicken_l,1,2025-09-06,22:26:50,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18603,pizza_spinach_feta_xl,1,2025-04-10,14:19:06,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18603,pizza_meat_lovers_s,1,2025-04-10,14:19:06,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18603,pizza_bbq_chicken_xl,1,2025-04-10,14:19:06,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18604,pizza_hawaiian_s,3,2025-06-03,08:06:46,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18605,pizza_spinach_feta_s,2,2025-03-12,16:59:23,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18605,pizza_supreme_xl,3,2025-03-12,16:59:23,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18605,pizza_mushroom_m,2,2025-03-12,16:59:23,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18605,pizza_spinach_feta_s,1,2025-03-12,16:59:23,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18606,pizza_veggie_l,3,2025-08-11,13:27:17,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18606,pizza_supreme_xl,1,2025-08-11,13:27:17,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18606,pizza_meat_lovers_s,3,2025-08-11,13:27:17,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18607,pizza_margherita_xl,2,2025-03-06,22:19:49,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18607,pizza_meat_lovers_s,3,2025-03-06,22:19:49,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18607,pizza_margherita_xl,3,2025-03-06,22:19:49,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18607,pizza_pepperoni_xl,3,2025-03-06,22:19:49,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18607,pizza_bbq_chicken_l,2,2025-03-06,22:19:49,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18608,pizza_pepperoni_m,3,2025-09-18,22:13:08,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18608,pizza_hawaiian_xl,3,2025-09-18,22:13:08,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18608,pizza_mushroom_m,2,2025-09-18,22:13:08,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18608,pizza_hawaiian_m,1,2025-09-18,22:13:08,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18609,pizza_mushroom_xl,2,2025-03-25,00:56:27,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18609,pizza_mushroom_m,3,2025-03-25,00:56:27,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18610,pizza_margherita_l,1,2025-06-05,05:18:56,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18610,pizza_pepperoni_l,2,2025-06-05,05:18:56,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18610,pizza_buffalo_chicken_l,1,2025-06-05,05:18:56,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18611,pizza_bbq_chicken_m,3,2025-08-19,03:20:37,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18611,pizza_buffalo_chicken_m,3,2025-08-19,03:20:37,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18611,pizza_margherita_s,1,2025-08-19,03:20:37,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18611,pizza_buffalo_chicken_xl,2,2025-08-19,03:20:37,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18612,pizza_margherita_xl,1,2025-10-29,23:23:20,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18613,pizza_buffalo_chicken_l,2,2025-09-12,05:27:29,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18613,pizza_meat_lovers_m,2,2025-09-12,05:27:29,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18613,pizza_buffalo_chicken_s,3,2025-09-12,05:27:29,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18614,pizza_bbq_chicken_l,1,2025-11-11,21:23:25,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18614,pizza_buffalo_chicken_m,1,2025-11-11,21:23:25,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18614,pizza_meat_lovers_s,2,2025-11-11,21:23:25,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18614,pizza_margherita_xl,2,2025-11-11,21:23:25,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18615,pizza_bbq_chicken_m,1,2025-02-10,15:06:36,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18616,pizza_hawaiian_s,3,2025-02-12,20:05:20,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18616,pizza_hawaiian_m,3,2025-02-12,20:05:20,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18616,pizza_spinach_feta_m,3,2025-02-12,20:05:20,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18617,pizza_hawaiian_xl,1,2025-08-12,01:53:59,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18617,pizza_hawaiian_xl,2,2025-08-12,01:53:59,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18618,pizza_supreme_xl,3,2025-10-09,03:00:02,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18618,pizza_margherita_m,3,2025-10-09,03:00:02,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18618,pizza_bbq_chicken_s,1,2025-10-09,03:00:02,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18619,pizza_supreme_s,3,2025-06-26,08:03:27,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18620,pizza_veggie_l,1,2025-12-18,13:42:53,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18621,pizza_margherita_m,3,2025-05-02,19:00:46,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18622,pizza_bbq_chicken_l,2,2025-07-30,07:27:27,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18622,pizza_mushroom_m,1,2025-07-30,07:27:27,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18622,pizza_mushroom_s,3,2025-07-30,07:27:27,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18622,pizza_mushroom_xl,2,2025-07-30,07:27:27,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18622,pizza_buffalo_chicken_l,1,2025-07-30,07:27:27,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18623,pizza_buffalo_chicken_l,1,2025-03-21,01:42:11,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18623,pizza_pepperoni_l,2,2025-03-21,01:42:11,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18623,pizza_pepperoni_s,2,2025-03-21,01:42:11,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18623,pizza_bbq_chicken_m,3,2025-03-21,01:42:11,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18624,pizza_pepperoni_s,1,2025-05-20,03:56:12,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18624,pizza_spinach_feta_s,2,2025-05-20,03:56:12,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18624,pizza_meat_lovers_xl,1,2025-05-20,03:56:12,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18625,pizza_buffalo_chicken_l,3,2025-04-08,12:58:53,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18625,pizza_supreme_xl,1,2025-04-08,12:58:53,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18625,pizza_bbq_chicken_m,1,2025-04-08,12:58:53,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18625,pizza_spinach_feta_l,1,2025-04-08,12:58:53,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18626,pizza_supreme_l,2,2025-07-05,07:16:57,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18626,pizza_meat_lovers_s,3,2025-07-05,07:16:57,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18627,pizza_buffalo_chicken_xl,2,2025-12-19,10:06:11,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18627,pizza_buffalo_chicken_s,2,2025-12-19,10:06:11,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18628,pizza_margherita_l,2,2025-01-18,02:26:00,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18628,pizza_bbq_chicken_s,3,2025-01-18,02:26:00,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18628,pizza_pepperoni_xl,3,2025-01-18,02:26:00,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18628,pizza_mushroom_xl,1,2025-01-18,02:26:00,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18629,pizza_bbq_chicken_s,2,2025-11-05,23:26:07,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18629,pizza_bbq_chicken_l,3,2025-11-05,23:26:07,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18629,pizza_veggie_l,2,2025-11-05,23:26:07,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18629,pizza_buffalo_chicken_xl,2,2025-11-05,23:26:07,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18629,pizza_hawaiian_l,2,2025-11-05,23:26:07,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18630,pizza_veggie_l,2,2025-03-24,12:04:40,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18630,pizza_buffalo_chicken_xl,1,2025-03-24,12:04:40,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18630,pizza_meat_lovers_l,1,2025-03-24,12:04:40,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18631,pizza_spinach_feta_m,1,2025-08-09,16:00:40,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18631,pizza_meat_lovers_l,1,2025-08-09,16:00:40,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18631,pizza_pepperoni_m,1,2025-08-09,16:00:40,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18631,pizza_supreme_m,3,2025-08-09,16:00:40,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18632,pizza_supreme_s,2,2025-07-08,19:32:00,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18632,pizza_margherita_l,2,2025-07-08,19:32:00,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18633,pizza_mushroom_s,3,2025-09-07,08:58:07,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18633,pizza_margherita_xl,2,2025-09-07,08:58:07,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18633,pizza_veggie_xl,1,2025-09-07,08:58:07,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18634,pizza_hawaiian_s,1,2025-10-02,19:38:14,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18634,pizza_bbq_chicken_s,1,2025-10-02,19:38:14,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18634,pizza_buffalo_chicken_l,1,2025-10-02,19:38:14,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18635,pizza_supreme_s,1,2025-03-22,03:20:39,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18635,pizza_veggie_xl,2,2025-03-22,03:20:39,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18635,pizza_pepperoni_m,3,2025-03-22,03:20:39,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18635,pizza_pepperoni_l,2,2025-03-22,03:20:39,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18635,pizza_spinach_feta_m,1,2025-03-22,03:20:39,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18636,pizza_bbq_chicken_l,3,2025-02-13,11:56:50,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18636,pizza_supreme_l,3,2025-02-13,11:56:50,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18636,pizza_hawaiian_s,1,2025-02-13,11:56:50,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
18636,pizza_bbq_chicken_s,2,2025-02-13,11:56:50,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18637,pizza_buffalo_chicken_l,3,2025-04-28,10:32:58,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18637,pizza_pepperoni_m,1,2025-04-28,10:32:58,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18637,pizza_margherita_xl,1,2025-04-28,10:32:58,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
18637,pizza_mushroom_m,3,2025-04-28,10:32:58,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18637,pizza_bbq_chicken_m,2,2025-04-28,10:32:58,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18638,pizza_veggie_s,3,2025-03-30,12:26:16,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18638,pizza_spinach_feta_m,2,2025-03-30,12:26:16,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18638,pizza_spinach_feta_s,2,2025-03-30,12:26:16,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18638,pizza_buffalo_chicken_m,1,2025-03-30,12:26:16,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18638,pizza_pepperoni_s,2,2025-03-30,12:26:16,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18639,pizza_bbq_chicken_l,1,2025-04-09,17:26:36,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18639,pizza_spinach_feta_xl,2,2025-04-09,17:26:36,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
18639,pizza_supreme_m,1,2025-04-09,17:26:36,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
18639,pizza_mushroom_m,2,2025-04-09,17:26:36,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18640,pizza_mushroom_m,2,2025-03-23,10:52:43,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
18640,pizza_buffalo_chicken_xl,1,2025-03-23,10:52:43,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
18641,pizza_meat_lovers_s,3,2025-04-03,05:02:53,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
18641,pizza_bbq_chicken_s,1,2025-04-03,05:02:53,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
18641,pizza_veggie_m,2,2025-04-03,05:02:53,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
18642,pizza_pepperoni_l,3,2025-11-11,07:51:38,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
18642,pizza_buffalo_chicken_l,3,2025-11-11,07:51:38,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
